tau,P_excited_N_1,P_excited_N_2,P_excited_N_3,P_excited_N_4,P_excited_N_5,P_excited_N_6
0.721442885771543,0.013185340329907773,0.04654043117756869,0.0793403496419641,0.10672580328884859,0.12919851074831573,0.14769630064841854
0.7254509018036072,0.012872041087803867,0.04626819136381915,0.07898618525710499,0.10628601235984295,0.1286765271233326,0.1471036260085493
0.7294589178356713,0.012566186274633597,0.04600049969952344,0.07863481284175389,0.10584855598783913,0.1281568621968891,0.14651341387978514
0.7334669338677354,0.012267598676063763,0.04573721345995964,0.07828616576502591,0.10541340507543395,0.12763949440714312,0.14592566849365618
0.7374749498997996,0.011976105289973503,0.045478168140286004,0.0779401737946756,0.10498053680163213,0.12712440344454273,0.1453403531625192
0.7414829659318637,0.01169153824648575,0.04522319473340432,0.07759677100151885,0.10454993787558498,0.12661156966958662,0.14475745663162054
0.7454909819639278,0.011413733145682583,0.044972159021988534,0.07725589262283657,0.10412156984639732,0.1261009754865601,0.14417698437719248
0.749498997995992,0.01114252928469161,0.044724954366082384,0.0769174813838914,0.10369539282830005,0.1255926032822722,0.14359888167420432
0.7535070140280561,0.010877769699541464,0.04448147259928311,0.0765814821437395,0.1032713696193458,0.12508642574502166,0.14302317443934312
0.7575150300601202,0.010619301050746927,0.04424157347733034,0.07624784153939605,0.10284945649180981,0.12458243474884642,0.1424498357149363
0.7615230460921844,0.010366973508894161,0.04400511620280191,0.07591650868072518,0.10242962148734765,0.12408061302497139,0.1418788461815219
0.7655310621242485,0.010120641348402671,0.04377199332514807,0.07558743488083669,0.10201184250216502,0.12358094522546903,0.1413102131919149
0.7695390781563125,0.009880162684692198,0.043542106831698735,0.07526057409189134,0.10159609100704045,0.12308341622641711,0.1407439029969004
0.7735470941883766,0.009645398486226506,0.043315354626566216,0.07493588249785486,0.10118234116110092,0.12258801167217373,0.14017991772298646
0.7775551102204408,0.009416212979385842,0.04309162899244291,0.07461331663111104,0.10077057057103558,0.12209471718392617,0.13961823969309067
0.7815631262525049,0.009192473551599896,0.04287082878416148,0.07429283466001871,0.10036076111278545,0.12160351747801416,0.13905884966508614
0.785571142284569,0.008974050654440837,0.042652868582425396,0.07397439617695589,0.09995290041858088,0.12111439831797785,0.13850173375486646
0.7895791583166332,0.00876081779587581,0.04243766972758736,0.07365796032838648,0.09954698301719703,0.12062734566287958,0.137946892710481
0.7935871743486973,0.008552651973834296,0.042225143952860054,0.07334348734172415,0.09914300426711217,0.12014234556525813,0.137394317639186
0.7975951903807614,0.008349432807380217,0.04201519332960903,0.07303094270365384,0.09874092746330074,0.11965938410171102,0.13684397743866533
0.8016032064128256,0.00815104262366835,0.041807725677281596,0.0727202959157647,0.09834071883067652,0.11917844846512674,0.13629590130281038
0.8056112224448897,0.007957366448935146,0.041602678080867386,0.07241152048953842,0.0979423355969366,0.11869953415623428,0.1357500388718985
0.8096192384769538,0.007768291921351717,0.041399997354567966,0.0721045934205487,0.09754572442742553,0.11822261751935646,0.13520639277800947
0.813627254509018,0.007583709203876784,0.04119960837859553,0.07179947710998623,0.09715088060619462,0.11774768991795653,0.13466496309005108
0.8176352705410821,0.007403511693156222,0.04100142900901421,0.07149613632606196,0.09675780211561158,0.11727474288035064,0.13412571247414945
0.8216432865731462,0.00722759575673412,0.04080538694613808,0.07119454333064391,0.09636648982799018,0.11680376536968881,0.1335886567866654
0.8256513026052104,0.0070558596767573995,0.04061142639093014,0.0708946718121308,0.09597696116383296,0.11633474608906293,0.13305377192637677
0.8296593186372745,0.006888204141497138,0.04041949337221355,0.07059649688545197,0.09558920363067751,0.11586767331067999,0.13252104888712077
0.8336673346693386,0.006724532177807567,0.04022952549869922,0.07029999438303385,0.09520318880289134,0.11540253597538372,0.13199050571511312
0.8376753507014028,0.006564749083561764,0.040041463043930935,0.07000513646817459,0.09481889989684501,0.11493932302884946,0.13146208296873663
0.8416833667334669,0.006408762413327579,0.039855253596903076,0.0697118983480609,0.09443631666858146,0.11447802338439171,0.13093580871901817
0.845691382765531,0.006256482223986654,0.039670851496146076,0.06942025683946113,0.09405541387731434,0.11401862590205072,0.13041165938466218
0.8496993987975952,0.0061078205499703634,0.03948821153327705,0.06913018966637025,0.09367615530130712,0.11356112096675212,0.12988962292755585
0.8537074148296593,0.00596269144555213,0.03930727868456996,0.0688416754600097,0.09329851707421433,0.11310549930423618,0.12936970358925462
